_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,__v,response,theword,block
683a49069a4a688b481a176b,2326,instructions,0,2328,0,0,,,
683a49069a4a688b481a176d,19479,html-button-response,1,21808,0,0,0,,
683a49069a4a688b481a176f,5455,survey-multi-choice,2,27264,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a49069a4a688b481a1771,4079,survey-multi-choice,3,33032,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a49069a4a688b481a1773,7328,survey-multi-choice,4,41336,0,0,"{""Q0"":""shape""}",finger,category_organization
683a49069a4a688b481a1775,6039,survey-multi-choice,5,47376,0,0,"{""Q0"":""material""}",yogurt drink,category_organization
683a49069a4a688b481a1777,9031,survey-multi-choice,6,56408,0,0,"{""Q0"":""material""}",steak,category_organization
683a49069a4a688b481a1779,10480,survey-multi-choice,7,66888,0,0,"{""Q0"":""none of these""}",closet,category_organization
683a49069a4a688b481a177b,4199,survey-multi-choice,8,71088,0,0,"{""Q0"":""shape""}",pocket,category_organization
683a49069a4a688b481a177d,5863,survey-multi-choice,9,76952,0,0,"{""Q0"":""shape""}",shovel,category_organization
683a49069a4a688b481a177f,3839,survey-multi-choice,11,91744,0,0,"{""Q0"":""shape""}",puzzle,category_organization
683a49069a4a688b481a1781,10952,survey-multi-choice,10,87904,0,0,"{""Q0"":""material""}",radish,category_organization
683a49069a4a688b481a1783,6984,survey-multi-choice,13,104632,0,0,"{""Q0"":""material""}",sponge,category_organization
683a49069a4a688b481a1785,5904,survey-multi-choice,12,97648,0,0,"{""Q0"":""material""}",bush,category_organization
683a49069a4a688b481a1787,2223,survey-multi-choice,14,106856,0,0,"{""Q0"":""color""}",lavender,attention_category
683a49069a4a688b481a1789,1872,instructions,15,108728,0,0,,,
683a49099a4a688b481a178b,1821,instructions,0,1822,0,0,,,
683a49099a4a688b481a178d,33447,html-button-response,1,35270,0,0,0,,
683a490a9a4a688b481a178f,3559,survey-multi-choice,6,58941,0,0,"{""Q0"":""shape""}",pocket,category_organization
683a490a9a4a688b481a1791,6982,survey-multi-choice,2,42254,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a490a9a4a688b481a1793,3495,survey-multi-choice,3,47526,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a490a9a4a688b481a1795,2183,survey-multi-choice,7,61125,0,0,"{""Q0"":""shape""}",shovel,category_organization
683a490a9a4a688b481a1797,3295,survey-multi-choice,4,51909,0,0,"{""Q0"":""shape""}",finger,category_organization
683a490a9a4a688b481a1799,3687,survey-multi-choice,8,64813,0,0,"{""Q0"":""none of these""}",sponge,category_organization
683a490a9a4a688b481a179b,3471,survey-multi-choice,5,55381,0,0,"{""Q0"":""material""}",yogurt drink,category_organization
683a490a9a4a688b481a179d,3911,survey-multi-choice,9,68725,0,0,"{""Q0"":""none of these""}",bush,category_organization
683a490a9a4a688b481a179f,3199,survey-multi-choice,11,74597,0,0,"{""Q0"":""shape""}",radish,category_organization
683a490a9a4a688b481a17a1,2671,survey-multi-choice,10,71397,0,0,"{""Q0"":""shape""}",closet,category_organization
683a490a9a4a688b481a17a3,3247,survey-multi-choice,12,77845,0,0,"{""Q0"":""shape""}",puzzle,category_organization
683a490a9a4a688b481a17a5,2351,survey-multi-choice,14,82837,0,0,"{""Q0"":""color""}",lavender,attention_category
683a490a9a4a688b481a17a7,2639,survey-multi-choice,13,80485,0,0,"{""Q0"":""material""}",steak,category_organization
683a490a9a4a688b481a17a9,2223,instructions,15,85061,0,0,,,
683a490a9a4a688b481a17ab,2346,html-button-response,1,4947,0,0,0,,
683a490a9a4a688b481a17ad,2597,instructions,0,2600,0,0,,,
683a490a9a4a688b481a17af,14563,survey-multi-choice,2,19513,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a490a9a4a688b481a17b1,2288,survey-multi-choice,3,26652,0,0,"{""Q0"":""material""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a490b9a4a688b481a17b3,6769,survey-multi-choice,4,35276,0,0,"{""Q0"":""material""}",jeans,category_organization
683a490b9a4a688b481a17b5,6218,survey-multi-choice,5,41496,0,0,"{""Q0"":""none of these""}",brain,category_organization
683a490b9a4a688b481a17b7,9143,survey-multi-choice,6,50639,0,0,"{""Q0"":""shape""}",park,category_organization
683a490b9a4a688b481a17b9,6009,survey-multi-choice,7,56650,0,0,"{""Q0"":""shape""}",hot dog,category_organization
683a490b9a4a688b481a17bb,69736,html-button-response,1,93374,0,0,0,,
683a490b9a4a688b481a17bd,23629,instructions,0,23632,0,0,,,
683a490b9a4a688b481a17bf,6673,survey-multi-choice,8,63324,0,0,"{""Q0"":""material""}",cloth,category_organization
683a490b9a4a688b481a17c1,5816,survey-multi-choice,9,69142,0,0,"{""Q0"":""color""}",kefir,category_organization
683a490b9a4a688b481a17c3,3499,survey-multi-choice,10,72642,0,0,"{""Q0"":""material""}",shampoo,category_organization
683a490b9a4a688b481a17c5,7588,survey-multi-choice,11,80231,0,0,"{""Q0"":""none of these""}",wolf,category_organization
683a490b9a4a688b481a17c7,3977,survey-multi-choice,12,84210,0,0,"{""Q0"":""none of these""}",trumpet,category_organization
683a490b9a4a688b481a17c9,9984,survey-multi-choice,2,103362,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a490b9a4a688b481a17cb,3443,survey-multi-choice,3,112469,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a490c9a4a688b481a17cd,3219,survey-multi-choice,16,121990,0,0,"{""Q0"":""shape""}",digger,category_organization
683a490c9a4a688b481a17cf,50079,survey-multi-choice,17,172070,0,0,"{""Q0"":""none of these""}",mitten,category_organization
683a490c9a4a688b481a17d1,29181,survey-multi-choice,13,113392,0,0,"{""Q0"":""shape""}",clock,category_organization
683a490c9a4a688b481a17d3,2603,survey-multi-choice,14,115996,0,0,"{""Q0"":""color""}",sausage,category_organization
683a490c9a4a688b481a17d5,2773,survey-multi-choice,15,118770,0,0,"{""Q0"":""material""}",tarhana,category_organization
683a490c9a4a688b481a17d7,3699,survey-multi-choice,18,175770,0,0,"{""Q0"":""none of these""}",alligator,category_organization
683a490c9a4a688b481a17d9,11441,survey-multi-choice,4,125704,0,0,"{""Q0"":""shape""}",tail,category_organization
683a490c9a4a688b481a17db,10819,survey-multi-choice,5,136525,0,0,"{""Q0"":""material""}",shampoo,category_organization
683a490c9a4a688b481a17dd,3903,survey-multi-choice,19,179674,0,0,"{""Q0"":""color""}",boulder,category_organization
683a490c9a4a688b481a17df,2945,survey-multi-choice,21,185950,0,0,"{""Q0"":""material""}",ribbon,category_organization
683a490c9a4a688b481a17e1,3329,survey-multi-choice,20,183004,0,0,"{""Q0"":""shape""}",vacuum cleaner,category_organization
683a490c9a4a688b481a17e3,2869,survey-multi-choice,22,188820,0,0,"{""Q0"":""shape""}",cart,category_organization
683a490c9a4a688b481a17e5,2717,survey-multi-choice,23,191538,0,0,"{""Q0"":""none of these""}",dragon,category_organization
683a490c9a4a688b481a17e7,7165,survey-multi-choice,24,198704,0,0,"{""Q0"":""none of these""}",lavender,attention_category
683a490c9a4a688b481a17e9,6514,survey-multi-choice,6,143041,0,0,"{""Q0"":""material""}",tablecloth,category_organization
683a490c9a4a688b481a17eb,13661,survey-multi-choice,7,156704,0,0,"{""Q0"":""shape""}",thumb,category_organization
683a490c9a4a688b481a17ed,3239,instructions,25,201944,0,0,,,
683a490c9a4a688b481a17ef,8501,survey-multi-choice,8,165207,0,0,"{""Q0"":""shape""}",kitchen,category_organization
683a490c9a4a688b481a17f1,3584,survey-multi-choice,9,168794,0,0,"{""Q0"":""material""}",coin,category_organization
683a490c9a4a688b481a17f3,3908,survey-multi-choice,10,172705,0,0,"{""Q0"":""shape""}",snake,category_organization
683a490c9a4a688b481a17f5,4594,survey-multi-choice,11,177301,0,0,"{""Q0"":""shape""}",sheep,category_organization
683a490d9a4a688b481a17f7,3543,survey-multi-choice,12,180846,0,0,"{""Q0"":""material""}",jam,category_organization
683a490d9a4a688b481a17f9,4918,survey-multi-choice,13,185766,0,0,"{""Q0"":""material""}",soil,category_organization
683a490d9a4a688b481a17fb,2906,survey-multi-choice,14,188673,0,0,"{""Q0"":""material""}",chicken,category_organization
683a490d9a4a688b481a17fd,4686,survey-multi-choice,15,193361,0,0,"{""Q0"":""shape""}",living room,category_organization
683a490d9a4a688b481a17ff,3912,survey-multi-choice,16,197275,0,0,"{""Q0"":""shape""}",tarhana,category_organization
683a490d9a4a688b481a1801,4071,survey-multi-choice,17,201349,0,0,"{""Q0"":""shape""}",earring,category_organization
683a490d9a4a688b481a1803,4049,survey-multi-choice,18,205400,0,0,"{""Q0"":""material""}",breast,category_organization
683a490d9a4a688b481a1805,5197,survey-multi-choice,19,210599,0,0,"{""Q0"":""shape""}",doorbell,category_organization
683a490d9a4a688b481a1807,5841,survey-multi-choice,20,216443,0,0,"{""Q0"":""material""}",crane,category_organization
683a490d9a4a688b481a1809,3479,survey-multi-choice,22,227122,0,0,"{""Q0"":""material""}",board game,category_organization
683a490d9a4a688b481a180b,7197,survey-multi-choice,21,223641,0,0,"{""Q0"":""material""}",chicken (food),category_organization
683a490d9a4a688b481a180d,6835,survey-multi-choice,23,233959,0,0,"{""Q0"":""shape""}",patio,category_organization
683a490d9a4a688b481a180f,5566,survey-multi-choice,24,239527,0,0,"{""Q0"":""color""}",lavender,attention_category
683a490d9a4a688b481a1811,4810,instructions,25,244338,0,0,,,
683a49129a4a688b481a1813,17205,instructions,0,17208,0,0,,,
683a49129a4a688b481a1815,14330,survey-multi-choice,3,135089,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a49129a4a688b481a1817,61193,survey-multi-choice,5,212382,0,0,"{""Q0"":""material""}",radish,category_organization
683a49129a4a688b481a1819,14489,survey-multi-choice,4,151187,0,0,"{""Q0"":""material""}",steak,category_organization
683a49129a4a688b481a181b,68421,html-button-response,1,85631,0,0,0,,
683a49129a4a688b481a181d,31160,survey-multi-choice,2,116794,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a49129a4a688b481a181f,5172,survey-multi-choice,7,233161,0,0,"{""Q0"":""none of these""}",puzzle,category_organization
683a49129a4a688b481a1821,9045,survey-multi-choice,8,242208,0,0,"{""Q0"":""material""}",shovel,category_organization
683a49129a4a688b481a1823,15605,survey-multi-choice,6,227988,0,0,"{""Q0"":""none of these""}",pocket,category_organization
683a49129a4a688b481a1825,7162,survey-multi-choice,9,249371,0,0,"{""Q0"":""none of these""}",yogurt drink,category_organization
683a49129a4a688b481a1827,7061,survey-multi-choice,10,256433,0,0,"{""Q0"":""material""}",closet,category_organization
683a49129a4a688b481a1829,4439,survey-multi-choice,11,260873,0,0,"{""Q0"":""none of these""}",finger,category_organization
683a49129a4a688b481a182b,4511,survey-multi-choice,13,268373,0,0,"{""Q0"":""material""}",sponge,category_organization
683a49129a4a688b481a182d,2987,survey-multi-choice,12,263861,0,0,"{""Q0"":""none of these""}",bush,category_organization
683a49129a4a688b481a182f,7453,instructions,15,279873,0,0,,,
683a49129a4a688b481a1831,4045,survey-multi-choice,14,272419,0,0,"{""Q0"":""color""}",lavender,attention_category
683a49149a4a688b481a1833,13372,instructions,0,13378,0,0,,,
683a49159a4a688b481a1835,4850,instructions,0,4855,0,0,,,
683a49159a4a688b481a1837,76645,html-button-response,1,90033,0,0,0,,
683a49159a4a688b481a1839,13392,survey-multi-choice,2,103430,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a49159a4a688b481a183b,8071,survey-multi-choice,3,114123,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a49159a4a688b481a183d,12273,survey-multi-choice,4,128537,0,0,"{""Q0"":""none of these""}",closet,category_organization
683a49159a4a688b481a183f,16179,survey-multi-choice,6,151970,0,0,"{""Q0"":""none of these""}",finger,category_organization
683a49159a4a688b481a1841,7248,survey-multi-choice,5,135788,0,0,"{""Q0"":""material""}",sponge,category_organization
683a49159a4a688b481a1843,9630,survey-multi-choice,7,161603,0,0,"{""Q0"":""material""}",bush,category_organization
683a49159a4a688b481a1845,17991,survey-multi-choice,8,179597,0,0,"{""Q0"":""material""}",yogurt drink,category_organization
683a49169a4a688b481a1847,5616,survey-multi-choice,9,185215,0,0,"{""Q0"":""material""}",shovel,category_organization
683a49169a4a688b481a1849,4584,survey-multi-choice,10,189801,0,0,"{""Q0"":""none of these""}",pocket,category_organization
683a49169a4a688b481a184b,6160,survey-multi-choice,11,195964,0,0,"{""Q0"":""none of these""}",puzzle,category_organization
683a49169a4a688b481a184d,4099,survey-multi-choice,13,204478,0,0,"{""Q0"":""color""}",radish,category_organization
683a49169a4a688b481a184f,4410,survey-multi-choice,12,200376,0,0,"{""Q0"":""material""}",steak,category_organization
683a49169a4a688b481a1851,4730,survey-multi-choice,14,209210,0,0,"{""Q0"":""color""}",lavender,attention_category
683a49169a4a688b481a1853,4161,instructions,15,213372,0,0,,,
683a491a9a4a688b481a1855,1271,instructions,0,1272,0,0,,,
683a491a9a4a688b481a1857,3396,survey-multi-choice,3,14532,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a491a9a4a688b481a1859,8095,survey-multi-choice,4,23641,0,0,"{""Q0"":""none of these""}",pants,category_organization
683a491a9a4a688b481a185b,1399,html-button-response,1,2672,0,0,0,,
683a491a9a4a688b481a185d,6985,survey-multi-choice,2,9658,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a491a9a4a688b481a185f,4296,survey-multi-choice,5,27938,0,0,"{""Q0"":""none of these""}",hen,category_organization
683a491a9a4a688b481a1861,2544,survey-multi-choice,6,30482,0,0,"{""Q0"":""material""}",pill,category_organization
683a491a9a4a688b481a1863,3300,survey-multi-choice,7,33783,0,0,"{""Q0"":""none of these""}",dining room,category_organization
683a491a9a4a688b481a1865,2221,survey-multi-choice,9,40951,0,0,"{""Q0"":""none of these""}",kiwi,category_organization
683a491a9a4a688b481a1867,4945,survey-multi-choice,8,38728,0,0,"{""Q0"":""none of these""}",soup,category_organization
683a491a9a4a688b481a1869,8765,survey-multi-choice,10,49716,0,0,"{""Q0"":""shape""}",wheel,category_organization
683a491a9a4a688b481a186b,4063,survey-multi-choice,11,53780,0,0,"{""Q0"":""none of these""}",insect,category_organization
683a491a9a4a688b481a186d,2306,survey-multi-choice,12,56086,0,0,"{""Q0"":""none of these""}",head,category_organization
683a491a9a4a688b481a186f,2487,survey-multi-choice,13,58573,0,0,"{""Q0"":""none of these""}",hippopotamus,category_organization
683a491a9a4a688b481a1871,2338,survey-multi-choice,14,60912,0,0,"{""Q0"":""material""}",towel,category_organization
683a491a9a4a688b481a1873,44386,survey-multi-choice,15,105298,0,0,"{""Q0"":""none of these""}",cake,category_organization
683a491a9a4a688b481a1875,2840,survey-multi-choice,17,143557,0,0,"{""Q0"":""none of these""}",back (body part),category_organization
683a491a9a4a688b481a1877,35417,survey-multi-choice,16,140716,0,0,"{""Q0"":""none of these""}",dumpling,category_organization
683a491a9a4a688b481a1879,2971,survey-multi-choice,18,146528,0,0,"{""Q0"":""shape""}",bird,category_organization
683a491a9a4a688b481a187b,2196,survey-multi-choice,19,148724,0,0,"{""Q0"":""none of these""}",high chair,category_organization
683a491a9a4a688b481a187d,2143,survey-multi-choice,20,150868,0,0,"{""Q0"":""none of these""}",bedroom,category_organization
683a491a9a4a688b481a187f,2670,survey-multi-choice,21,153538,0,0,"{""Q0"":""material""}",tray,category_organization
683a491a9a4a688b481a1881,3274,survey-multi-choice,23,158584,0,0,"{""Q0"":""material""}",raincoat,category_organization
683a491a9a4a688b481a1883,9137,survey-multi-choice,24,167722,0,0,"{""Q0"":""none of these""}",lavender,attention_category
683a491a9a4a688b481a1885,1772,survey-multi-choice,22,155310,0,0,"{""Q0"":""none of these""}",bathroom,category_organization
683a491b9a4a688b481a1887,1890,instructions,25,169612,0,0,,,
683a49269a4a688b481a1889,4824,instructions,0,4827,0,0,,,
683a49269a4a688b481a188b,35630,html-button-response,1,40462,0,0,0,,
683a49269a4a688b481a188d,56095,survey-multi-choice,2,96561,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a49269a4a688b481a188f,4943,survey-multi-choice,3,103742,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a49269a4a688b481a1891,8741,survey-multi-choice,4,114942,0,0,"{""Q0"":""material""}",bush,category_organization
683a49269a4a688b481a1893,7433,survey-multi-choice,5,122377,0,0,"{""Q0"":""none of these""}",closet,category_organization
683a49269a4a688b481a1895,4072,survey-multi-choice,6,126451,0,0,"{""Q0"":""material""}",steak,category_organization
683a49269a4a688b481a1897,15707,survey-multi-choice,8,146308,0,0,"{""Q0"":""none of these""}",pocket,category_organization
683a49269a4a688b481a1899,4146,survey-multi-choice,7,130599,0,0,"{""Q0"":""material""}",sponge,category_organization
683a49269a4a688b481a189b,3151,survey-multi-choice,9,149461,0,0,"{""Q0"":""material""}",yogurt drink,category_organization
683a49269a4a688b481a189d,13318,survey-multi-choice,10,162780,0,0,"{""Q0"":""material""}",radish,category_organization
683a49269a4a688b481a189f,8080,survey-multi-choice,11,170862,0,0,"{""Q0"":""material""}",finger,category_organization
683a49269a4a688b481a18a1,7063,survey-multi-choice,12,177927,0,0,"{""Q0"":""none of these""}",puzzle,category_organization
683a49269a4a688b481a18a3,10509,survey-multi-choice,13,188437,0,0,"{""Q0"":""shape""}",shovel,category_organization
683a49269a4a688b481a18a5,3159,instructions,15,196459,0,0,,,
683a49269a4a688b481a18a7,4861,survey-multi-choice,14,193299,0,0,"{""Q0"":""color""}",lavender,attention_category
683a492e9a4a688b481a18a9,1931,instructions,0,1933,0,0,,,
683a492e9a4a688b481a18ab,4195,survey-multi-choice,3,17357,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a492e9a4a688b481a18ad,7055,survey-multi-choice,2,10555,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a492e9a4a688b481a18af,1555,html-button-response,1,3493,0,0,0,,
683a492e9a4a688b481a18b1,3982,survey-multi-choice,6,31314,0,0,"{""Q0"":""material""}",bridge,category_organization
683a492e9a4a688b481a18b3,4922,survey-multi-choice,4,23580,0,0,"{""Q0"":""material""}",sweet potato,category_organization
683a492e9a4a688b481a18b5,3746,survey-multi-choice,5,27330,0,0,"{""Q0"":""shape""}",wheel,category_organization
683a492e9a4a688b481a18b7,5814,survey-multi-choice,7,37131,0,0,"{""Q0"":""none of these""}",head,category_organization
683a492e9a4a688b481a18b9,11712,survey-multi-choice,8,48845,0,0,"{""Q0"":""material""}",nail (finger),category_organization
683a492e9a4a688b481a18bb,4512,survey-multi-choice,11,65819,0,0,"{""Q0"":""color""}",light (object),category_organization
683a492e9a4a688b481a18bd,5438,survey-multi-choice,10,61305,0,0,"{""Q0"":""shape""}",glasses,category_organization
683a492e9a4a688b481a18bf,7019,survey-multi-choice,9,55865,0,0,"{""Q0"":""none of these""}",taxi,category_organization
683a492e9a4a688b481a18c1,4784,survey-multi-choice,12,70606,0,0,"{""Q0"":""none of these""}",sparrow,category_organization
683a492e9a4a688b481a18c3,4096,survey-multi-choice,13,74705,0,0,"{""Q0"":""material""}",gum,category_organization
683a492e9a4a688b481a18c5,5965,survey-multi-choice,14,80672,0,0,"{""Q0"":""shape""}",sock,category_organization
683a492e9a4a688b481a18c7,4528,survey-multi-choice,15,85202,0,0,"{""Q0"":""shape""}",knife,category_organization
683a492e9a4a688b481a18c9,2921,survey-multi-choice,16,88125,0,0,"{""Q0"":""material""}",cake,category_organization
683a492e9a4a688b481a18cb,5386,survey-multi-choice,18,100667,0,0,"{""Q0"":""none of these""}",sheet,category_organization
683a492e9a4a688b481a18cd,7150,survey-multi-choice,17,95278,0,0,"{""Q0"":""material""}",dustpan,category_organization
683a492e9a4a688b481a18cf,7443,survey-multi-choice,19,108113,0,0,"{""Q0"":""shape""}",plate,category_organization
683a492e9a4a688b481a18d1,2875,survey-multi-choice,20,110991,0,0,"{""Q0"":""material""}",biscuit,category_organization
683a492e9a4a688b481a18d3,5063,survey-multi-choice,21,116056,0,0,"{""Q0"":""none of these""}",toy (object),category_organization
683a492e9a4a688b481a18d5,3988,survey-multi-choice,22,120046,0,0,"{""Q0"":""material""}",vegetable,category_organization
683a492e9a4a688b481a18d7,2497,survey-multi-choice,24,126529,0,0,"{""Q0"":""color""}",lavender,attention_category
683a492e9a4a688b481a18d9,3981,survey-multi-choice,23,124029,0,0,"{""Q0"":""shape""}",hose,category_organization
683a492e9a4a688b481a18db,1840,instructions,25,128369,0,0,,,
683a49389a4a688b481a18dd,4150,instructions,0,4153,0,0,,,
683a49389a4a688b481a18df,15176,survey-multi-choice,3,126355,0,0,"{""Q0"":""material""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a49389a4a688b481a18e1,15156,survey-multi-choice,2,101341,0,0,"{""Q0"":""color""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a49389a4a688b481a18e3,82029,html-button-response,1,86183,0,0,0,,
683a49389a4a688b481a18e5,13749,survey-multi-choice,4,143619,0,0,"{""Q0"":""material""}",keys,category_organization
683a49389a4a688b481a18e7,6193,survey-multi-choice,5,149813,0,0,"{""Q0"":""material""}",rag,category_organization
683a49389a4a688b481a18e9,8188,survey-multi-choice,6,158002,0,0,"{""Q0"":""material""}",trumpet,category_organization
683a49389a4a688b481a18eb,3473,survey-multi-choice,7,161476,0,0,"{""Q0"":""shape""}",mango,category_organization
683a49389a4a688b481a18ed,3633,survey-multi-choice,8,165109,0,0,"{""Q0"":""shape""}",banana,category_organization
683a49389a4a688b481a18ef,6567,survey-multi-choice,9,171677,0,0,"{""Q0"":""material""}",firetruck,category_organization
683a49389a4a688b481a18f1,5178,survey-multi-choice,10,176856,0,0,"{""Q0"":""color""}",dried seaweed,category_organization
683a49389a4a688b481a18f3,7663,survey-multi-choice,12,188720,0,0,"{""Q0"":""shape""}",fingernail,category_organization
683a49389a4a688b481a18f5,4200,survey-multi-choice,11,181056,0,0,"{""Q0"":""shape""}",watermelon,category_organization
683a49389a4a688b481a18f7,6275,survey-multi-choice,13,194996,0,0,"{""Q0"":""color""}",tuna,category_organization
683a49389a4a688b481a18f9,7526,survey-multi-choice,14,202523,0,0,"{""Q0"":""color""}",kefir,category_organization
683a49389a4a688b481a18fb,7609,survey-multi-choice,15,210132,0,0,"{""Q0"":""material""}",book,category_organization
683a49389a4a688b481a18fd,11766,survey-multi-choice,17,230358,0,0,"{""Q0"":""shape""}",chicken (animal),category_organization
683a49389a4a688b481a18ff,12789,survey-multi-choice,18,243147,0,0,"{""Q0"":""shape""}",spider,category_organization
683a49389a4a688b481a1901,8458,survey-multi-choice,16,218591,0,0,"{""Q0"":""material""}",garbage,category_organization
683a49389a4a688b481a1903,4475,survey-multi-choice,19,247623,0,0,"{""Q0"":""color""}",mitten,category_organization
683a49389a4a688b481a1905,5924,survey-multi-choice,20,253547,0,0,"{""Q0"":""color""}",hot dog,category_organization
683a49389a4a688b481a1907,6742,survey-multi-choice,22,267144,0,0,"{""Q0"":""material""}",push,category_organization
683a49389a4a688b481a1909,6853,survey-multi-choice,21,260401,0,0,"{""Q0"":""color""}",water (beverage),category_organization
683a49389a4a688b481a190b,2774,instructions,25,283714,0,0,,,
683a49389a4a688b481a190d,4852,survey-multi-choice,23,271997,0,0,"{""Q0"":""color""}",cucumber,category_organization
683a49389a4a688b481a190f,8943,survey-multi-choice,24,280940,0,0,"{""Q0"":""color""}",lavender,attention_category
683a493f9a4a688b481a1911,1587,instructions,0,1588,0,0,,,
683a493f9a4a688b481a1913,21347,html-button-response,1,22936,0,0,0,,
683a493f9a4a688b481a1915,5431,survey-multi-choice,2,28367,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a493f9a4a688b481a1917,3563,survey-multi-choice,3,34005,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a493f9a4a688b481a1919,5887,survey-multi-choice,4,41226,0,0,"{""Q0"":""material""}",sponge,category_organization
683a493f9a4a688b481a191b,5826,survey-multi-choice,6,51059,0,0,"{""Q0"":""none of these""}",closet,category_organization
683a493f9a4a688b481a191d,4005,survey-multi-choice,5,45232,0,0,"{""Q0"":""shape""}",shovel,category_organization
683a493f9a4a688b481a191f,4540,survey-multi-choice,7,55600,0,0,"{""Q0"":""material""}",yogurt drink,category_organization
683a493f9a4a688b481a1921,3661,survey-multi-choice,8,59262,0,0,"{""Q0"":""shape""}",bush,category_organization
683a493f9a4a688b481a1923,6162,survey-multi-choice,10,69867,0,0,"{""Q0"":""none of these""}",finger,category_organization
683a493f9a4a688b481a1925,4441,survey-multi-choice,9,63703,0,0,"{""Q0"":""shape""}",radish,category_organization
683a493f9a4a688b481a1927,4092,survey-multi-choice,12,78528,0,0,"{""Q0"":""material""}",steak,category_organization
683a493f9a4a688b481a1929,4567,survey-multi-choice,11,74435,0,0,"{""Q0"":""material""}",puzzle,category_organization
683a493f9a4a688b481a192b,4854,survey-multi-choice,13,83383,0,0,"{""Q0"":""shape""}",pocket,category_organization
683a493f9a4a688b481a192d,2353,survey-multi-choice,14,85737,0,0,"{""Q0"":""color""}",lavender,attention_category
683a493f9a4a688b481a192f,1851,instructions,15,87590,0,0,,,
683a49409a4a688b481a1931,1263,instructions,0,1267,0,0,,,
683a49409a4a688b481a1933,14755,html-button-response,1,16025,0,0,0,,
683a49409a4a688b481a1935,7790,survey-multi-choice,2,23817,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category
683a49409a4a688b481a1937,3822,survey-multi-choice,3,29464,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category
683a49409a4a688b481a1939,3370,survey-multi-choice,5,38910,0,0,"{""Q0"":""none of these""}",cucumber,category_organization
683a49409a4a688b481a193b,4865,survey-multi-choice,4,35538,0,0,"{""Q0"":""none of these""}",eggplant,category_organization
683a49409a4a688b481a193d,4165,survey-multi-choice,6,43076,0,0,"{""Q0"":""none of these""}",fly (animal),category_organization
683a49409a4a688b481a193f,3573,survey-multi-choice,7,46650,0,0,"{""Q0"":""none of these""}",hamburger,category_organization
683a49409a4a688b481a1941,2106,survey-multi-choice,9,51321,0,0,"{""Q0"":""none of these""}",garbage,category_organization
683a49409a4a688b481a1943,2561,survey-multi-choice,8,49213,0,0,"{""Q0"":""none of these""}",top,category_organization
683a49409a4a688b481a1945,3344,survey-multi-choice,10,54666,0,0,"{""Q0"":""none of these""}",soap,category_organization
683a49409a4a688b481a1947,3014,survey-multi-choice,11,57682,0,0,"{""Q0"":""none of these""}",swimsuit,category_organization
683a49409a4a688b481a1949,1720,survey-multi-choice,12,59403,0,0,"{""Q0"":""none of these""}",kite,category_organization
683a49409a4a688b481a194b,3022,survey-multi-choice,15,69414,0,0,"{""Q0"":""none of these""}",dragonfly,category_organization
