_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,response_format,word_order,condition_code,__v,response,block,theword,semantic_category
ROW38610,9936,html-button-response,1,19728,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,precautions_survey,,
ROW38611,6022,html-button-response,3,40158,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,lavender_instruction,,
ROW38612,14407,html-button-response,2,34135,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,vocabulary_classification_criteria,,
ROW38613,9790,instructions,0,9791,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,,,,
ROW38614,6051,html-button-response,4,46209,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,toys
ROW38615,18172,survey-multi-choice,5,64383,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,bubbles,toys
ROW38616,3435,survey-multi-choice,6,67818,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,puzzle,toys
ROW38617,3733,html-button-response,7,71552,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,animals
ROW38618,15960,survey-multi-choice,9,94900,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,cow,animals
ROW38619,7387,survey-multi-choice,8,78940,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,bird,animals
ROW38620,2677,survey-multi-choice,10,97578,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,dinosaur,animals
ROW38621,3382,survey-multi-choice,11,100960,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,pig,animals
ROW38622,3959,survey-multi-choice,13,110657,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,closet,furniture_rooms
ROW38623,5737,html-button-response,12,106697,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,furniture_rooms
ROW38624,2047,survey-multi-choice,16,117205,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,dryer,furniture_rooms
ROW38625,2392,survey-multi-choice,15,115157,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,couch,furniture_rooms
ROW38626,2107,survey-multi-choice,14,112765,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,coffee table,furniture_rooms
ROW38627,3382,html-button-response,17,120587,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,food_drink
ROW38628,3420,survey-multi-choice,18,124008,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,muffin,food_drink
ROW38629,2549,survey-multi-choice,19,126557,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,plum,food_drink
ROW38630,1238,html-button-response,20,127795,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,body_parts
ROW38631,3801,survey-multi-choice,21,131597,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,arm,body_parts
ROW38632,1770,html-button-response,23,135812,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,household
ROW38633,2444,survey-multi-choice,22,134042,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,breast,body_parts
ROW38634,3173,survey-multi-choice,24,138986,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,bottle,household
ROW38635,1140,html-button-response,27,148600,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,outside
ROW38636,4491,survey-multi-choice,25,143477,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,tape,household
ROW38637,3982,survey-multi-choice,26,147459,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,trash can,household
ROW38638,3045,html-button-response,29,157629,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,other
ROW38639,5984,survey-multi-choice,28,154584,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,light,outside
ROW38640,10695,survey-multi-choice,30,168325,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,beach,other
ROW38641,1891,survey-multi-choice,32,175083,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,lavender,attention_check
ROW38642,4866,survey-multi-choice,31,173192,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,passion fruit,other
ROW38643,1199,html-button-response,33,176283,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,0,,,
ROW38644,5332,instructions,34,181615,0,P1250,STUDY0009,SESS1378,forced_choice,semantic_blocked,fc_blocked,0,,,,
ROW38645,15535,instructions,0,15537,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,,,,
ROW38646,9163,html-button-response,2,33415,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,0,vocabulary_classification_criteria,,
ROW38647,8710,html-button-response,1,24251,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,0,precautions_survey,,
ROW38648,7883,survey-multi-select,4,44676,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,bread,food_drink
ROW38649,5469,survey-multi-select,5,50150,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,hamburger,food_drink
ROW38650,3369,html-button-response,3,36786,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,0,lavender_instruction,,
ROW38651,3909,survey-multi-select,7,61234,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,pita,other
ROW38652,7166,survey-multi-select,6,57320,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,doll,toys
ROW38653,5965,survey-multi-select,9,71153,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,door,furniture_rooms
ROW38654,3946,survey-multi-select,8,65184,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,table,furniture_rooms
ROW38655,2385,survey-multi-select,11,77812,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,thunder,outside
ROW38656,4267,survey-multi-select,10,75423,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,noodles,food_drink
ROW38657,4005,survey-multi-select,13,85673,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,mango,food_drink
ROW38658,3848,survey-multi-select,12,81664,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,fork,household
ROW38659,3879,survey-multi-select,15,93029,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,carrot,food_drink
ROW38660,3469,survey-multi-select,14,89146,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,and,other
ROW38661,2709,survey-multi-select,16,95742,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,cushion,household
ROW38662,6273,survey-multi-select,17,102018,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,can (object),household
ROW38663,4734,survey-multi-select,19,110892,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,mitten,clothing
ROW38664,4133,survey-multi-select,18,106155,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,garbage,household
ROW38665,2435,survey-multi-select,20,113330,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW38666,2711,survey-multi-select,22,118789,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,clay,toys
ROW38667,2741,survey-multi-select,21,116075,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lettuce,food_drink
ROW38668,2112,survey-multi-select,23,120904,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,nursery,other
ROW38669,1555,html-button-response,25,126039,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,0,,,
ROW38670,3575,survey-multi-select,24,124483,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,pineapple,food_drink
ROW38671,3325,instructions,26,129365,0,P1499,STUDY0009,SESS1430,multi_select,random,ms_random,0,,,,
ROW38672,3700,instructions,0,3702,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38673,6930,html-button-response,1,10635,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,precautions_survey,,
ROW38674,3832,html-button-response,4,30486,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,toys
ROW38675,4548,html-button-response,3,26652,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,lavender_instruction,,
ROW38676,8161,survey-multi-select,5,38653,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,notebook,toys
ROW38677,3466,html-button-response,7,53154,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,animals
ROW38678,7130,survey-multi-select,8,60287,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,duck,animals
ROW38679,11031,survey-multi-select,6,49687,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,racket,toys
ROW38680,6081,survey-multi-select,9,66371,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,mouse,animals
ROW38681,6482,survey-multi-select,11,74505,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,bib,clothing
ROW38682,6662,survey-multi-select,12,81170,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,dress shoe,clothing
ROW38683,3584,survey-multi-select,13,84755,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,tights,clothing
ROW38684,1299,html-button-response,14,86055,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,food_drink
ROW38685,11467,html-button-response,2,22102,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,vocabulary_classification_criteria,,
ROW38686,11732,survey-multi-select,15,97789,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,candy,food_drink
ROW38687,3465,survey-multi-select,17,105924,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,fruit,food_drink
ROW38688,3547,survey-multi-select,18,109473,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,pretzel,food_drink
ROW38689,4664,survey-multi-select,16,102456,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,cheerios,food_drink
ROW38690,1649,html-button-response,10,68021,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,clothing
ROW38691,6031,survey-multi-select,19,115506,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,sugar,food_drink
ROW38692,2116,html-button-response,20,117624,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,body_parts
ROW38693,1649,html-button-response,22,123907,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,household
ROW38694,4631,survey-multi-select,21,122257,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,belly button,body_parts
ROW38695,5881,survey-multi-select,23,129791,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,soap,household
ROW38696,1249,html-button-response,24,131041,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,outside
ROW38697,4981,survey-multi-select,25,136025,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,bush,outside
ROW38698,2247,survey-multi-select,28,146759,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,tree,outside
ROW38699,3581,survey-multi-select,27,144509,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lawn mower,outside
ROW38700,4898,survey-multi-select,26,140925,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,lake,outside
ROW38701,3231,survey-multi-select,30,151209,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,cigarette,other
ROW38703,1931,survey-multi-select,32,156176,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW38702,3031,survey-multi-select,31,154243,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,football,other
ROW38704,1082,html-button-response,33,157259,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,,,
ROW38705,3150,instructions,34,160410,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38706,1216,html-button-response,29,147976,0,P1856,STUDY0009,SESS1400,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,other
ROW38707,3989,instructions,0,3991,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,,,,
ROW38708,12116,html-button-response,1,16109,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,0,precautions_survey,,
ROW38709,12065,html-button-response,2,28175,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,0,vocabulary_classification_criteria,,
ROW38710,5935,html-button-response,3,34111,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,0,lavender_instruction,,
ROW38711,3718,survey-multi-choice,4,37832,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,lavender,attention_check
ROW38712,10763,survey-multi-choice,5,48596,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,coconut,other
ROW38714,4631,survey-multi-choice,7,59287,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,stairs,furniture_rooms
ROW38713,6057,survey-multi-choice,6,54655,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,rabbit,animals
ROW38715,4483,survey-multi-choice,8,63772,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,moose,animals
ROW38716,3399,survey-multi-choice,10,75991,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,video,household
ROW38717,8817,survey-multi-choice,9,72591,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,chips,food_drink
ROW38718,4877,survey-multi-choice,11,80869,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,sun,outside
ROW38719,3833,survey-multi-choice,12,84703,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,glass,household
ROW38720,6374,survey-multi-choice,13,91078,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,shed,outside
ROW38721,4131,survey-multi-choice,14,95210,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,croissant,food_drink
ROW38722,5847,survey-multi-choice,15,101058,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,plate,household
ROW38723,7249,survey-multi-choice,16,108309,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,beard,body_parts
ROW38724,6477,survey-multi-choice,17,114787,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,cupboard,furniture_rooms
ROW38725,4651,survey-multi-choice,18,119439,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,reindeer,other
ROW38726,4317,survey-multi-choice,19,123757,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,eraser,other
ROW38727,3175,survey-multi-choice,20,126933,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,cow,animals
ROW38728,5605,survey-multi-choice,21,132539,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,butt,body_parts
ROW38729,5924,survey-multi-choice,22,138464,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,cup,household
ROW38730,5593,survey-multi-choice,23,144058,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,toothbrush,household
ROW38731,5203,survey-multi-choice,24,149262,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,toothbrush,household
ROW38732,1852,html-button-response,25,151115,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,0,,,
ROW38733,3910,instructions,26,155026,0,P1401,STUDY0009,SESS1416,forced_choice,random,fc_random,0,,,,
ROW38734,8374,instructions,0,8376,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,,,,
ROW38735,3997,html-button-response,3,41438,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,0,lavender_instruction,,
ROW38736,13429,html-button-response,1,21807,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,0,precautions_survey,,
ROW38737,15631,html-button-response,2,37439,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,0,vocabulary_classification_criteria,,
ROW38738,7566,survey-multi-select,4,49007,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,beach,other
ROW38739,9813,survey-multi-select,5,58823,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,plum,food_drink
ROW38740,9317,survey-multi-select,6,68142,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,cow,animals
ROW38741,2191,survey-multi-select,7,70334,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW38742,5872,survey-multi-select,10,104193,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""color"",""material""]}",category_organization_2x2,passion fruit,other
ROW38743,9334,survey-multi-select,8,79670,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,bird,animals
ROW38744,18647,survey-multi-select,9,98318,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,tape,household
ROW38745,5340,survey-multi-select,11,109534,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,bottle,household
ROW38746,9200,survey-multi-select,12,118735,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,trash can,household
ROW38747,5837,survey-multi-select,13,124575,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,dryer,furniture_rooms
ROW38748,5213,survey-multi-select,14,129791,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,coffee table,furniture_rooms
ROW38749,8805,survey-multi-select,15,138599,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,light,outside
ROW38750,7325,survey-multi-select,16,145927,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,bubbles,toys
ROW38751,9775,survey-multi-select,17,155704,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,arm,body_parts
ROW38752,3045,survey-multi-select,18,158752,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,pig,animals
ROW38753,4365,survey-multi-select,19,163120,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,couch,furniture_rooms
ROW38754,3932,survey-multi-select,20,167054,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,puzzle,toys
ROW38756,3854,survey-multi-select,22,179087,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,muffin,food_drink
ROW38755,8174,survey-multi-select,21,175230,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,dinosaur,animals
ROW38757,7117,survey-multi-select,23,186207,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,breast,body_parts
ROW38758,4085,survey-multi-select,24,190294,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,closet,furniture_rooms
ROW38759,1320,html-button-response,25,191615,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,0,,,
ROW38760,4447,instructions,26,196063,0,P1849,STUDY0009,SESS1375,multi_select,random,ms_random,0,,,,
ROW38761,9830,html-button-response,1,15361,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,0,precautions_survey,,
ROW38762,5527,instructions,0,5529,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,,,,
ROW38763,12265,html-button-response,2,27626,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,0,vocabulary_classification_criteria,,
ROW38764,5081,html-button-response,3,32708,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,0,lavender_instruction,,
ROW38765,8834,survey-multi-choice,5,53536,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,button,clothing
ROW38766,11992,survey-multi-choice,4,44702,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,owl,animals
ROW38767,6255,survey-multi-choice,6,59792,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,cucumber,food_drink
ROW38768,12724,survey-multi-choice,9,81802,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,living room,furniture_rooms
ROW38769,3474,survey-multi-choice,8,69076,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,letter,other
ROW38770,5807,survey-multi-choice,7,65601,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,clam,animals
ROW38771,2822,survey-multi-choice,10,84624,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,lavender,attention_check
ROW38772,3503,survey-multi-choice,11,88129,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,mud,outside
ROW38773,2391,survey-multi-choice,12,90520,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,faucet,furniture_rooms
ROW38774,2951,survey-multi-choice,14,97004,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,music,toys
ROW38775,3531,survey-multi-choice,13,94052,0,P0281,STUDY0009,SESS1437,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,road,outside
