_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,response_format,word_order,condition_code,__v,response,block,theword,semantic_category
ROW39415,1510,survey-multi-select,22,208066,0,P0511,STUDY0009,SESS1424,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,ankle,body_parts
ROW39416,4955,survey-multi-select,24,215055,0,P0511,STUDY0009,SESS1424,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,skirt,clothing
ROW39417,732,html-button-response,25,215788,0,P0511,STUDY0009,SESS1424,multi_select,random,ms_random,0,0,,,
ROW39418,2393,instructions,26,218182,0,P0511,STUDY0009,SESS1424,multi_select,random,ms_random,0,,,,
ROW39419,12583,instructions,0,12586,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,,,,
ROW39421,16781,html-button-response,1,29370,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,0,precautions_survey,,
ROW39420,26078,html-button-response,2,55450,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,0,vocabulary_classification_criteria,,
ROW39422,9119,html-button-response,3,64570,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,0,lavender_instruction,,
ROW39423,9980,survey-multi-select,6,100195,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,fly (animal),animals
ROW39424,7862,survey-multi-select,5,90212,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,wallet,household
ROW39425,17771,survey-multi-select,4,82347,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,clock,household
ROW39426,4333,survey-multi-select,7,104531,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW39427,10493,survey-multi-select,8,115028,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,bread,food_drink
ROW39428,10493,survey-multi-select,10,135540,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,beef,other
ROW39430,9222,survey-multi-select,11,144764,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,tv,furniture_rooms
ROW39429,10013,survey-multi-select,9,125044,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,popcorn,food_drink
ROW39431,10678,survey-multi-select,13,160877,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""color""]}",category_organization_2x2,camel,animals
ROW39432,16389,survey-multi-select,14,177269,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,bicycle,vehicles
ROW39433,5430,survey-multi-select,12,150197,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,cotton,household
ROW39434,7798,survey-multi-select,15,185070,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""color"",""material""]}",category_organization_2x2,pants,clothing
ROW39435,15694,survey-multi-select,16,200766,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,seal (animal),animals
ROW39437,5566,survey-multi-select,20,224383,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,basement,other
ROW39436,6750,survey-multi-select,19,218815,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,back (body part),body_parts
ROW39439,6222,survey-multi-select,17,206990,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,yum yum,other
ROW39438,5069,survey-multi-select,18,212062,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,cd,household
ROW39440,6302,survey-multi-select,21,230687,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,overalls,clothing
ROW39441,3454,survey-multi-select,22,234143,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,ankle,body_parts
ROW39442,5158,survey-multi-select,23,239303,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,hamburger,food_drink
ROW39444,6400,instructions,26,252712,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,,,,
ROW39443,5430,survey-multi-select,24,244735,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,turtle,animals
ROW39445,1575,html-button-response,25,246311,0,P1746,STUDY0009,SESS1382,multi_select,random,ms_random,0,0,,,
ROW39446,9726,instructions,0,9732,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW39447,13346,html-button-response,1,23088,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,precautions_survey,,
ROW39448,18441,html-button-response,2,41532,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,vocabulary_classification_criteria,,
ROW39449,6704,survey-multi-select,5,130285,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,ambulance,vehicles
ROW39450,21864,html-button-response,3,63399,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,lavender_instruction,,
ROW39451,60164,html-button-response,4,123568,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,vehicles
ROW39452,12057,survey-multi-select,6,142352,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,digger,vehicles
ROW39453,2827,survey-multi-select,9,162801,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,robot,toys
ROW39456,3367,html-button-response,10,166171,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,animals
ROW39455,10794,survey-multi-select,8,159967,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color"",""material""]}",category_organization_2x2,marker,toys
ROW39454,6810,html-button-response,7,149166,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,toys
ROW39457,5394,survey-multi-select,11,171572,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,clam,animals
ROW39458,23518,instructions,0,23521,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW39459,12902,html-button-response,2,45501,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,vocabulary_classification_criteria,,
ROW39460,9071,html-button-response,1,32596,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,precautions_survey,,
ROW39461,4758,html-button-response,3,50262,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,lavender_instruction,,
ROW39462,12757,html-button-response,4,63021,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,toys
ROW39463,9127,survey-multi-select,5,72155,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,drum (object),toys
ROW39464,9304,survey-multi-select,6,81465,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,music,toys
ROW39465,3286,html-button-response,7,84753,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,animals
ROW39466,6105,survey-multi-select,8,90862,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,clam,animals
ROW39467,3962,survey-multi-select,9,94829,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,insect,animals
ROW39468,3733,survey-multi-select,10,98568,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,owl,animals
ROW39469,3006,survey-multi-select,11,101578,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,zebra,animals
ROW39470,4478,survey-multi-select,12,176059,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,fly (animal),animals
ROW39471,2862,survey-multi-select,13,178929,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,panda,animals
ROW39472,2850,html-button-response,14,181784,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,clothing
ROW39473,4630,survey-multi-select,15,186422,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,hat,clothing
ROW39475,3963,html-button-response,17,195726,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,furniture_rooms
ROW39474,5331,survey-multi-select,16,191760,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,headband,clothing
ROW39476,2520,html-button-response,19,203525,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,food_drink
ROW39477,5267,survey-multi-select,18,201001,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,tablecloth,furniture_rooms
ROW39478,7086,survey-multi-select,20,210617,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,chickpea,food_drink
ROW39479,2685,survey-multi-select,21,213308,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,liver (food),food_drink
ROW39480,5953,html-button-response,24,227121,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,body_parts
ROW39481,4926,survey-multi-select,22,218244,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,rice,food_drink
ROW39482,2906,survey-multi-select,23,221163,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,strawberry,food_drink
ROW39483,3135,survey-multi-select,25,230267,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,body,body_parts
ROW39484,1402,html-button-response,26,231673,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,household
ROW39485,3287,survey-multi-select,27,234970,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,cell phone,household
ROW39486,2310,survey-multi-select,28,237294,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""material""]}",category_organization_2x2,glass,household
ROW39487,2083,html-button-response,29,239380,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,outside
ROW39488,2983,survey-multi-select,30,242375,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,rain,outside
ROW39489,5895,survey-multi-select,31,248282,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,umbrella,outside
ROW39490,1480,html-button-response,32,249768,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,other
ROW39491,3854,survey-multi-select,17,125315,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,faucet,furniture_rooms
ROW39492,3603,html-button-response,12,105184,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,clothing
ROW39493,4157,survey-multi-select,14,113748,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,glove,clothing
ROW39494,6641,survey-multi-select,16,121457,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,balcony,furniture_rooms
ROW39495,4399,survey-multi-select,13,109587,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,button,clothing
ROW39496,1062,html-button-response,15,114813,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,furniture_rooms
ROW39497,2332,survey-multi-select,34,254843,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW39498,2716,survey-multi-select,33,252498,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,basement,other
ROW39499,1178,html-button-response,35,256027,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,0,,,
ROW39500,5023,instructions,36,261052,0,P1776,STUDY0009,SESS1379,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW39501,3086,html-button-response,20,138758,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,food_drink
ROW39502,5379,survey-multi-select,19,135669,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,living room,furniture_rooms
ROW39503,5292,survey-multi-select,21,144054,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,cucumber,food_drink
ROW39504,4967,survey-multi-select,18,130286,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,hair dryer,furniture_rooms
ROW39505,3466,survey-multi-select,22,147524,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,pickle,food_drink
ROW39506,1617,html-button-response,23,149144,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,body_parts
ROW39507,2772,survey-multi-select,24,151919,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,finger,body_parts
ROW39508,2880,survey-multi-select,25,154803,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,knee,body_parts
ROW39509,1260,html-button-response,26,156065,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,outside
ROW39510,5165,survey-multi-select,27,161233,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color"",""material""]}",category_organization_2x2,mud,outside
ROW39511,7996,survey-multi-select,29,182581,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color"",""material""]}",category_organization_2x2,sand,outside
ROW39512,13343,survey-multi-select,28,174581,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,road,outside
ROW39513,3758,instructions,0,3760,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,,,,
ROW39514,27222,html-button-response,2,36047,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,0,vocabulary_classification_criteria,,
ROW39515,5062,html-button-response,1,8823,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,0,precautions_survey,,
ROW39516,11015,html-button-response,3,47063,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,0,lavender_instruction,,
ROW39517,35390,survey-multi-select,5,92863,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,party,other
ROW39518,10403,survey-multi-select,4,57471,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,blanket,household
ROW39519,8766,survey-multi-select,7,106335,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,paint (object),household
ROW39520,4703,survey-multi-select,6,97567,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,drum (object),toys
ROW39521,2744,html-button-response,30,185327,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,other
ROW39522,2408,survey-multi-select,8,108744,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW39524,2878,survey-multi-select,11,120255,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,wind,outside
ROW39523,5391,survey-multi-select,10,117375,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,parrot,animals
ROW39525,3237,survey-multi-select,9,111983,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,popcorn,food_drink
ROW39526,5154,survey-multi-select,31,190485,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,letter,other
ROW39527,2767,survey-multi-select,32,193256,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW39528,1404,html-button-response,33,194663,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,0,,,
ROW39529,2809,instructions,34,197473,0,P0755,STUDY0009,SESS1434,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW39530,4094,survey-multi-select,12,124351,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""color""]}",category_organization_2x2,plum,food_drink
ROW39531,2606,survey-multi-select,13,126959,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,stork,animals
ROW39532,3535,survey-multi-select,14,130495,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,gut,body_parts
ROW39533,5716,survey-multi-select,15,136215,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,fan,household
ROW39534,6414,survey-multi-select,17,145255,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,popsicle,food_drink
ROW39535,2623,survey-multi-select,16,138839,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,ear,body_parts
ROW39536,3857,survey-multi-select,18,149113,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,car,vehicles
ROW39537,3245,survey-multi-select,19,152359,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,kitty,animals
ROW39538,5049,survey-multi-select,20,157409,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,cart,vehicles
ROW39539,3108,survey-multi-select,21,160519,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,bubbles,toys
ROW39540,3031,survey-multi-select,22,163551,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,teddybear,animals
ROW39541,2399,survey-multi-select,23,165951,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""color""]}",category_organization_2x2,pineapple,food_drink
ROW39542,5214,survey-multi-select,24,171167,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,coffee,food_drink
ROW39543,1159,html-button-response,25,172327,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,0,,,
ROW39544,2087,instructions,26,174414,0,P1652,STUDY0009,SESS1442,multi_select,random,ms_random,0,,,,
ROW39545,1278,instructions,0,1279,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,,,,
ROW39546,1031,html-button-response,1,2311,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,0,precautions_survey,,
ROW39547,4461,html-button-response,3,7966,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,0,lavender_instruction,,
ROW39548,1194,html-button-response,2,3505,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,0,vocabulary_classification_criteria,,
ROW39549,11851,survey-multi-select,5,30983,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,seesaw,outside
ROW39550,11164,survey-multi-select,4,19132,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,air conditioner,furniture_rooms
ROW39551,4274,survey-multi-select,6,35258,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""color""]}",category_organization_2x2,peach,food_drink
ROW39552,5044,survey-multi-select,7,40302,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW39553,6048,survey-multi-select,8,46350,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,vegetable,food_drink
ROW39554,5753,survey-multi-select,10,61098,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""color""]}",category_organization_2x2,kiwi,food_drink
ROW39555,8993,survey-multi-select,9,55344,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""material"",""none of these""]}",category_organization_2x2,gloves,clothing
ROW39556,7504,survey-multi-select,11,68602,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,can opener,other
ROW39557,4847,survey-multi-select,12,73449,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,penguin,animals
ROW39559,2593,survey-multi-select,14,79182,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,kite,toys
ROW39560,2093,survey-multi-select,15,81276,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,basement,other
ROW39561,3153,survey-multi-select,17,88871,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,moose,animals
ROW39558,3138,survey-multi-select,13,76588,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,lawn,other
ROW39562,4440,survey-multi-select,16,85717,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,soup,food_drink
ROW39563,1877,survey-multi-select,18,90749,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,kitchen,furniture_rooms
ROW39564,3311,survey-multi-select,20,96399,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,drain (object),other
ROW39565,2338,survey-multi-select,19,93087,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,spoon,household
ROW39566,1926,survey-multi-select,21,98326,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,brush (object),household
ROW39567,3167,survey-multi-select,22,101493,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""shape""]}",category_organization_2x2,foot,body_parts
ROW39568,6584,survey-multi-select,23,108078,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,racket,toys
ROW39569,2217,survey-multi-select,24,110296,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,stone,outside
ROW39570,785,html-button-response,25,111081,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,0,,,
ROW39571,2003,instructions,26,113085,0,P1810,STUDY0009,SESS1485,multi_select,random,ms_random,0,,,,
ROW39572,3499,instructions,0,3502,0,P1061,STUDY0009,SESS1417,multi_select,random,ms_random,0,,,,
ROW39573,7641,html-button-response,1,11145,0,P1061,STUDY0009,SESS1417,multi_select,random,ms_random,0,0,precautions_survey,,
ROW39574,7304,html-button-response,3,46171,0,P1061,STUDY0009,SESS1417,multi_select,random,ms_random,0,0,lavender_instruction,,
ROW39575,27720,html-button-response,2,38866,0,P1061,STUDY0009,SESS1417,multi_select,random,ms_random,0,0,vocabulary_classification_criteria,,
ROW39576,4880,survey-multi-select,4,51058,0,P1061,STUDY0009,SESS1417,multi_select,random,ms_random,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW39577,10011,survey-multi-select,5,61072,0,P1061,STUDY0009,SESS1417,multi_select,random,ms_random,0,"{""Q0"":[""material""]}",category_organization_2x2,scallion,food_drink
ROW39578,2826,instructions,0,2828,0,P0594,STUDY0009,SESS1465,forced_choice,semantic_blocked,fc_blocked,0,,,,
ROW39579,8055,html-button-response,2,13707,0,P0594,STUDY0009,SESS1465,forced_choice,semantic_blocked,fc_blocked,0,0,vocabulary_classification_criteria,,
ROW39580,2822,html-button-response,1,5651,0,P0594,STUDY0009,SESS1465,forced_choice,semantic_blocked,fc_blocked,0,0,precautions_survey,,
