_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,response_format,word_order,condition_code,__v,response,block,theword,semantic_category
ROW38139,5522,survey-multi-choice,22,109536,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,rice,food_drink
ROW38140,2501,survey-multi-choice,23,112039,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,strawberry,food_drink
ROW38141,5872,instructions,0,5874,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,,,,
ROW38142,2439,html-button-response,4,28657,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,vehicles
ROW38143,4115,html-button-response,1,9989,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,precautions_survey,,
ROW38144,12420,html-button-response,2,22410,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,vocabulary_classification_criteria,,
ROW38145,3806,html-button-response,3,26217,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,lavender_instruction,,
ROW38146,8683,survey-multi-choice,5,37341,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,train,vehicles
ROW38147,1039,html-button-response,24,113079,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,body_parts
ROW38148,2663,survey-multi-choice,25,115743,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,body,body_parts
ROW38149,1503,html-button-response,26,117246,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,household
ROW38150,5004,survey-multi-choice,27,122252,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,cell phone,household
ROW38151,4184,survey-multi-choice,28,126437,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,glass,household
ROW38152,1152,html-button-response,29,127590,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,outside
ROW38155,1555,html-button-response,32,137522,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,other
ROW38156,4703,survey-multi-choice,33,142226,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,basement,other
ROW38153,5461,survey-multi-choice,30,133052,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,rain,outside
ROW38154,2913,survey-multi-choice,31,135966,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,umbrella,outside
ROW38157,3090,survey-multi-choice,34,145318,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,lavender,attention_check
ROW38158,2191,html-button-response,6,39533,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,toys
ROW38159,4268,survey-multi-choice,7,43802,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,bell,toys
ROW38160,1145,html-button-response,35,146464,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,0,,,
ROW38161,3270,survey-multi-choice,8,47073,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,trumpet,toys
ROW38162,3014,instructions,36,149478,0,P1524,STUDY0009,SESS1381,forced_choice,semantic_blocked,fc_blocked,0,,,,
ROW38163,3491,survey-multi-choice,10,53077,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,bug,animals
ROW38164,2511,html-button-response,9,49585,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,animals
ROW38165,3975,survey-multi-choice,11,57053,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,bug,animals
ROW38166,2923,survey-multi-choice,12,59977,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,bull,animals
ROW38167,2880,survey-multi-choice,13,62857,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,sheep,animals
ROW38168,1151,html-button-response,14,64009,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,food_drink
ROW38169,4015,survey-multi-choice,15,68025,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,bread,food_drink
ROW38170,4295,survey-multi-choice,16,72321,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,kimchi,food_drink
ROW38171,2503,survey-multi-choice,17,74825,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,meatball,food_drink
ROW38172,1115,html-button-response,18,75941,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,household
ROW38173,2871,survey-multi-choice,19,78813,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,blanket,household
ROW38174,5163,survey-multi-choice,20,83977,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,dish,household
ROW38175,3255,survey-multi-choice,21,87233,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""shape""}",category_organization_2x2,keys,household
ROW38176,4539,survey-multi-choice,22,91773,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,matches,household
ROW38177,3700,survey-multi-choice,23,95474,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,tissue,household
ROW38178,1230,html-button-response,24,96705,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,outside
ROW38179,4467,survey-multi-choice,25,101173,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,mountain,outside
ROW38180,2644,survey-multi-choice,29,114929,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""material""}",category_organization_2x2,suit,other
ROW38181,4611,survey-multi-choice,28,112285,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,party,other
ROW38182,5059,survey-multi-choice,26,106233,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""color""}",category_organization_2x2,sky,outside
ROW38183,1439,html-button-response,27,107673,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,category_section_intro,,other
ROW38184,3211,survey-multi-choice,30,118141,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,time,other
ROW38185,2299,survey-multi-choice,31,120441,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,"{""Q0"":""none of these""}",category_organization_2x2,lavender,attention_check
ROW38186,2336,instructions,33,123797,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,,,,
ROW38187,1019,html-button-response,32,121461,0,P1573,STUDY0009,SESS1405,forced_choice,semantic_blocked,fc_blocked,0,0,,,
ROW38188,1506,html-button-response,1,4059,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,precautions_survey,,
ROW38189,2547,instructions,0,2550,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38190,1083,html-button-response,2,5144,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,vocabulary_classification_criteria,,
ROW38191,3665,html-button-response,4,10156,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,vehicles
ROW38192,11022,survey-multi-select,5,21200,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,firetruck,vehicles
ROW38193,1344,html-button-response,3,6490,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,lavender_instruction,,
ROW38194,5645,html-button-response,10,48560,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,furniture_rooms
ROW38195,5131,html-button-response,6,26332,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,animals
ROW38196,3813,html-button-response,8,36683,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,clothing
ROW38197,6533,survey-multi-select,7,32868,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,cat,animals
ROW38198,6223,survey-multi-select,9,42913,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color"",""material""]}",category_organization_2x2,mitten,clothing
ROW38199,3933,survey-multi-select,11,52499,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,floor,furniture_rooms
ROW38200,3201,survey-multi-select,13,59728,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,room,furniture_rooms
ROW38201,4023,survey-multi-select,12,56525,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,patio,furniture_rooms
ROW38202,6073,survey-multi-select,15,69228,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,compote,food_drink
ROW38203,3419,html-button-response,14,63149,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,food_drink
ROW38204,3676,survey-multi-select,17,78569,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,guava,food_drink
ROW38205,5661,survey-multi-select,16,74891,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,fish (food),food_drink
ROW38206,4874,survey-multi-select,18,83449,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,gum,food_drink
ROW38207,3631,survey-multi-select,23,101306,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,thumb,body_parts
ROW38208,1585,html-button-response,21,92563,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,body_parts
ROW38209,4361,survey-multi-select,19,87816,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,jello,food_drink
ROW38210,5103,survey-multi-select,22,97673,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,buttocks,body_parts
ROW38211,3158,survey-multi-select,20,90976,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,raisin,food_drink
ROW38212,2576,survey-multi-select,24,103885,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,toe,body_parts
ROW38213,3433,survey-multi-select,25,107324,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,tooth,body_parts
ROW38214,1547,html-button-response,26,108873,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,household
ROW38215,1217,html-button-response,28,115425,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,outside
ROW38216,5330,survey-multi-select,27,114207,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,keys,household
ROW38217,5588,survey-multi-select,29,121015,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,thunder,outside
ROW38218,1964,html-button-response,30,122981,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,other
ROW38219,3941,survey-multi-select,32,131314,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color""]}",category_organization_2x2,rainbow,other
ROW38220,4384,survey-multi-select,31,127371,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,mayonnaise,other
ROW38221,4108,survey-multi-select,33,135428,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""color""]}",category_organization_2x2,lavender,attention_check
ROW38222,828,html-button-response,34,136258,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,0,,,
ROW38223,4727,instructions,35,140986,0,P1800,STUDY0009,SESS1388,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38224,2386,instructions,0,2387,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,,,,
ROW38225,12293,html-button-response,2,22760,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,0,vocabulary_classification_criteria,,
ROW38226,9373,survey-multi-choice,4,35821,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,waves,outside
ROW38227,3684,html-button-response,3,26446,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,0,lavender_instruction,,
ROW38228,8078,html-button-response,1,10466,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,0,precautions_survey,,
ROW38229,7952,survey-multi-choice,5,43774,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,zebra,animals
ROW38230,9311,survey-multi-choice,6,53086,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,carrot,food_drink
ROW38231,3932,survey-multi-choice,7,57020,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,body,body_parts
ROW38232,3714,survey-multi-choice,8,60734,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,wolf,animals
ROW38233,3476,survey-multi-choice,9,64211,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,cucumber,food_drink
ROW38234,3318,survey-multi-choice,10,67530,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,sausage,food_drink
ROW38235,3692,survey-multi-choice,11,71223,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,green beans,food_drink
ROW38236,4950,survey-multi-choice,12,76174,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,kefir,food_drink
ROW38237,2676,survey-multi-choice,13,78850,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,lavender,attention_check
ROW38238,5080,survey-multi-choice,17,92314,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,pomegranate,food_drink
ROW38239,2618,survey-multi-choice,14,81469,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,sun,outside
ROW38241,2784,survey-multi-choice,15,84254,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,brain,body_parts
ROW38240,2978,survey-multi-choice,16,87233,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,sour cream,food_drink
ROW38242,2749,survey-multi-choice,18,95064,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,computer,furniture_rooms
ROW38243,8791,survey-multi-choice,19,103856,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,flour,food_drink
ROW38244,5700,survey-multi-choice,20,109556,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,ice cream,food_drink
ROW38245,3950,survey-multi-choice,23,120565,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,fireplace,outside
ROW38246,2467,survey-multi-choice,21,112024,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""color""}",category_organization_2x2,grass,outside
ROW38247,4590,survey-multi-choice,22,116614,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,puree,food_drink
ROW38248,4669,survey-multi-choice,24,125235,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,tuna,food_drink
ROW38249,1259,html-button-response,25,126495,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,0,,,
ROW38250,1382,instructions,26,127877,0,P1703,STUDY0009,SESS1408,forced_choice,random,fc_random,0,,,,
ROW38251,3671,html-button-response,1,5753,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,precautions_survey,,
ROW38252,5667,html-button-response,2,11421,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,vocabulary_classification_criteria,,
ROW38253,2073,instructions,0,2081,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38254,2783,html-button-response,3,14204,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,lavender_instruction,,
ROW38255,3614,html-button-response,4,17820,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,toys
ROW38256,5220,survey-multi-select,5,23044,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,drum (object),toys
ROW38257,1561,html-button-response,6,24606,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,animals
ROW38258,2921,survey-multi-select,7,27528,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape""]}",category_organization_2x2,butterfly,animals
ROW38259,1947,html-button-response,9,32965,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,clothing
ROW38260,3486,survey-multi-select,8,31016,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,wolf,animals
ROW38261,2721,survey-multi-select,10,35688,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,glove,clothing
ROW38262,2967,survey-multi-select,11,38656,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,gloves,clothing
ROW38263,2891,survey-multi-select,13,42589,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,floor,furniture_rooms
ROW38264,1039,html-button-response,12,39696,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,furniture_rooms
ROW38265,2513,survey-multi-select,14,45103,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,stove,furniture_rooms
ROW38266,4363,survey-multi-select,16,50632,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,applesauce,food_drink
ROW38267,2151,survey-multi-select,17,52785,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,biscuit,food_drink
ROW38268,1164,html-button-response,15,46268,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,food_drink
ROW38269,2992,survey-multi-select,18,55779,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,eggplant,food_drink
ROW38270,2555,survey-multi-select,19,58336,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,olive,food_drink
ROW38271,1018,html-button-response,20,59356,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,body_parts
ROW38272,4366,survey-multi-select,21,63724,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""material""]}",category_organization_2x2,mouth,body_parts
ROW38273,3265,survey-multi-select,22,66991,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,palm,body_parts
ROW38274,2376,survey-multi-select,23,69370,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,vagina,body_parts
ROW38275,897,html-button-response,24,70268,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,household
ROW38276,3502,survey-multi-select,25,73772,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,broom,household
ROW38277,2399,survey-multi-select,26,76173,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,broom,household
ROW38278,2777,survey-multi-select,28,81945,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,lamp,household
ROW38279,2992,survey-multi-select,27,79167,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,camera,household
ROW38280,2089,survey-multi-select,29,84036,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,plate,household
ROW38281,1361,html-button-response,30,85400,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,category_section_intro,,other
ROW38282,3945,survey-multi-select,31,89348,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_2x2,panther,other
ROW38283,1938,survey-multi-select,32,91288,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,"{""Q0"":[""none of these""]}",category_organization_2x2,lavender,attention_check
ROW38284,9990,instructions,34,102075,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38285,795,html-button-response,33,92084,0,P0751,STUDY0009,SESS1435,multi_select,semantic_blocked,ms_blocked,0,0,,,
ROW38286,2818,html-button-response,1,6490,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,0,precautions_survey,,
ROW38287,3659,instructions,0,3663,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,,,,
ROW38288,13962,html-button-response,2,20458,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,0,vocabulary_classification_criteria,,
ROW38289,15332,survey-multi-choice,5,48949,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,bread,food_drink
ROW38290,6949,survey-multi-choice,6,55903,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,bell,toys
ROW38291,4062,html-button-response,3,24525,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,0,lavender_instruction,,
ROW38292,9082,survey-multi-choice,4,33614,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""shape""}",category_organization_2x2,meatball,food_drink
ROW38293,3955,survey-multi-choice,7,59865,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,bug,animals
ROW38294,3214,survey-multi-choice,8,63086,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""material""}",category_organization_2x2,bug,animals
ROW38295,6387,survey-multi-choice,10,74156,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,sheep,animals
ROW38296,4673,survey-multi-choice,9,67763,0,P1895,STUDY0009,SESS1411,forced_choice,random,fc_random,0,"{""Q0"":""none of these""}",category_organization_2x2,kimchi,food_drink
ROW38297,3755,instructions,0,3762,0,P1773,STUDY0009,SESS1414,multi_select,semantic_blocked,ms_blocked,0,,,,
ROW38298,8727,html-button-response,1,12493,0,P1773,STUDY0009,SESS1414,multi_select,semantic_blocked,ms_blocked,0,0,precautions_survey,,
ROW38299,12140,html-button-response,2,24637,0,P1773,STUDY0009,SESS1414,multi_select,semantic_blocked,ms_blocked,0,0,vocabulary_classification_criteria,,
ROW38300,4262,html-button-response,3,28902,0,P1773,STUDY0009,SESS1414,multi_select,semantic_blocked,ms_blocked,0,0,lavender_instruction,,
